wavenumber,GN 11-389,GN 11-400,GN 11-407,GN 11-411,GN 11-416,GN 11-419,GN 11-422,GN 11-423,GN 11-428,GN 11-434,GN 11-435,GN 11-460,HW 07-151,HW 11-137,HW 11-144,HW 11-146,HW 11-148,HW 11-149,HW 11-172,HW 11-173,HW 11-176,HW 11-179,HW 11-184,LG 09-384,LG 11-309,LG 11-393,LG 11-395,LG 11-397,LG 11-404,LG 11-412,LG 11-414,LG 11-418,LG 11-432,LG 11-433,LG 11-438,LG 11-461,SW 11-138,SW 11-139,SW 11-154,SW 11-158,SW 11-178,OCC 11-457,OCC 11-462,OCC 11-463,OMG 08-82,OMG 11-454,OMG 11-455,OMG 11-456,ONP 08-78,ONP 09-388,ONP 11-450,ONP 11-451,ONP 11-458,ONP 11-459,OFF 10-506,OFF 13-144,OFF 08-80,OFF 08-852
852,0.000566756,0.000511643,0.000374619,0.000281249,0.000347917,0.000181786,0.000142801,0.000121711,8.40E-05,0.000377188,6.22E-05,0.000536427,0.000929069,0.00071805,0.000831874,0.001043457,0.000729948,0.000778948,0.000684556,0.001658478,0.000902666,0.001066896,0.000771937,0.000256235,0.000165937,0.000697563,0.000280118,0.000258878,0.000318848,0.000180479,0.000175238,0.000306356,0.000559203,0.000745719,0.00051568,0.000162919,0.000725267,0.001294276,0.000997446,0.000962635,0.000598527,0.001152012,0.000776636,0.000611123,0.004237978,0.002676504,0.003957971,0.002814357,0.000775525,0.001360496,0.001328756,0.001319319,0.000645455,0.001936577,0.00111365,0.000649728,0.001317378,0.001224306
851,0.000398467,0.000329355,0.000349129,0.000289123,0.000310139,0.000183155,0.000184083,0.000129804,0.000128367,0.000377998,6.28E-05,0.00046122,0.000877516,0.000722217,0.000828675,0.001007818,0.00071203,0.000767147,0.000631053,0.001639155,0.000928943,0.001048285,0.000761702,0.000234359,0.00013809,0.000667719,0.000231804,0.000263561,0.000325048,0.000135609,0.000153358,0.00034979,0.000499068,0.000709362,0.000542671,0.000148927,0.000671927,0.00115733,0.000902567,0.000901648,0.000539208,0.001048928,0.000765687,0.00057947,0.003941592,0.002526585,0.003732454,0.002626337,0.000754604,0.00128886,0.001208474,0.001233309,0.000563846,0.001789647,0.001125734,0.00065242,0.001306342,0.001262279
850,0.00026295,0.000163117,0.000318251,0.000308473,0.000262342,0.000218144,0.000199522,0.000154193,0.000178283,0.000368664,8.84E-05,0.000372745,0.000874483,0.000734987,0.00086277,0.000996772,0.000728427,0.000767293,0.000621681,0.001614771,0.000970193,0.001064633,0.000791149,0.000203147,0.000120351,0.000631615,0.000214335,0.00025254,0.000318433,0.000106851,0.000122585,0.000358787,0.000419469,0.000659037,0.000554319,0.000145133,0.000647763,0.001048112,0.000830255,0.000846435,0.000496132,0.000988555,0.000773508,0.000581721,0.003638156,0.002520289,0.003528653,0.002458213,0.000759479,0.00120271,0.001092305,0.001170781,0.000509185,0.001675439,0.001176254,0.000688539,0.001329652,0.00134208
849,0.00028657,0.000174208,0.000286195,0.000337199,0.000215638,0.000270536,0.000173149,0.000170978,0.000218941,0.000346337,0.000122586,0.000302033,0.000918231,0.000732972,0.000906546,0.000999953,0.000771752,0.000777883,0.000654768,0.001588273,0.001010945,0.001101585,0.000838814,0.000182771,0.000115686,0.000611116,0.000215743,0.000232249,0.00026287,0.000111974,8.79E-05,0.000337931,0.000333905,0.000606119,0.000542293,0.000146489,0.000638366,0.000976162,0.000771823,0.000786657,0.000466869,0.000959566,0.000770217,0.00059391,0.003332003,0.002565029,0.00333019,0.002312219,0.00075688,0.001088252,0.000988474,0.001114692,0.000481313,0.001573875,0.001225204,0.000738148,0.001364012,0.001418325
848,0.000448929,0.000361329,0.000257341,0.00039391,0.000184818,0.000324019,0.000119618,0.000188697,0.000267616,0.000343676,0.000164802,0.000267989,0.000981479,0.000708959,0.000941541,0.001012749,0.000817268,0.000785243,0.000703219,0.001568111,0.001039654,0.001137232,0.000876552,0.000174227,0.000116226,0.000614481,0.000218887,0.000227988,0.000173196,0.000145412,5.95E-05,0.000313759,0.000269129,0.000566138,0.000505432,0.000144426,0.000613358,0.000931997,0.000709211,0.00071237,0.000454038,0.000939126,0.000737168,0.000594563,0.003042715,0.002511988,0.003109804,0.002180493,0.000715713,0.000937565,0.00089628,0.001044716,0.000464776,0.001446444,0.001227629,0.000775177,0.001364286,0.001443459
847,0.000589643,0.000555615,0.000225704,0.000493547,0.000168273,0.000368795,7.72E-05,0.00024609,0.000351839,0.000381134,0.000211679,0.000262197,0.001030336,0.000682953,0.000964058,0.001037949,0.000838997,0.000779862,0.000731555,0.001560791,0.001044376,0.0011604,0.000894053,0.000160601,0.000111254,0.000634215,0.000220749,0.000254603,0.000106847,0.000178629,4.27E-05,0.000303887,0.000233261,0.000542766,0.000447803,0.000126905,0.000554343,0.000891003,0.000622289,0.000623572,0.00045051,0.000907604,0.000680701,0.000575175,0.002781862,0.002280801,0.002856144,0.002042685,0.000635699,0.000760995,0.000807403,0.000946569,0.000435904,0.001272168,0.001169929,0.000782148,0.001300563,0.001397262
846,0.000561713,0.000593876,0.000184846,0.000620931,0.000161612,0.000404553,7.53E-05,0.000357291,0.0004815,0.000437689,0.000258148,0.000262701,0.001045736,0.000675728,0.000975003,0.001069014,0.000829662,0.000767623,0.000718332,0.001564519,0.001021644,0.001178238,0.000899259,0.000133266,9.97E-05,0.000656734,0.000233631,0.000308034,0.000106929,0.000191513,3.92E-05,0.000311403,0.000225051,0.0005282,0.000389194,9.52E-05,0.00047362,0.000831916,0.000510499,0.000533492,0.000434384,0.000857648,0.000621792,0.000536003,0.002552354,0.001928476,0.002587332,0.001888326,0.000547289,0.000592449,0.000720934,0.000828308,0.000379281,0.001074975,0.001075946,0.000758262,0.001187514,0.00129746
845,0.000382995,0.000489967,0.000142034,0.00074254,0.000173737,0.000435558,0.000112703,0.000481213,0.000634735,0.000478236,0.000307248,0.000259283,0.001031366,0.000684126,0.000973864,0.001083238,0.000806546,0.000760509,0.000673634,0.001570245,0.000990017,0.001204027,0.000899888,9.92E-05,9.20E-05,0.000663049,0.000261392,0.000376214,0.000160343,0.000190889,5.07E-05,0.000333777,0.000251961,0.000514962,0.000356431,6.83E-05,0.000402299,0.000752179,0.000401069,0.000462096,0.000390121,0.000793359,0.000579113,0.00048753,0.002351067,0.001588151,0.002336878,0.001730658,0.000484026,0.000472978,0.00065034,0.000720879,0.000303392,0.000904489,0.000982828,0.000718602,0.001070419,0.001184535
844,0.000229533,0.000424464,0.000112875,0.000842064,0.000208553,0.000460396,0.000169241,0.000563989,0.000768595,0.000495519,0.000357023,0.000258361,0.001004499,0.000695368,0.000960325,0.001062396,0.00079792,0.000762581,0.00063159,0.001569671,0.000976525,0.001238632,0.000894673,6.71E-05,0.000102538,0.000634964,0.000284658,0.00044359,0.000214399,0.000193316,7.59E-05,0.000364697,0.000312908,0.000506488,0.000358542,5.80E-05,0.000363703,0.000667213,0.000323244,0.000422673,0.00032911,0.000725856,0.000562166,0.000452479,0.002162814,0.001349949,0.002131118,0.001589359,0.0004571,0.000421215,0.000610274,0.000649764,0.000236819,0.000790136,0.000915698,0.000684244,0.000986251,0.001093233
843,0.000263712,0.000559779,0.000107973,0.000935814,0.000246058,0.000472656,0.000232488,0.000598964,0.000857438,0.000513684,0.000387992,0.000267689,0.000980277,0.000712771,0.000934333,0.001015739,0.000819102,0.000768245,0.000617607,0.001562306,0.000983533,0.00126655,0.000881238,4.56E-05,0.000142259,0.000578941,0.000284981,0.000495768,0.000230115,0.000208515,0.000111422,0.000394682,0.000379975,0.000519479,0.000383395,5.58E-05,0.000359402,0.000596153,0.000278348,0.000411001,0.000279339,0.000666955,0.000568604,0.000448225,0.001971837,0.001209312,0.00197873,0.001469463,0.000454555,0.000418777,0.000602086,0.00060922,0.000204221,0.00072325,0.000879214,0.000666573,0.000942376,0.00103224
842,0.000463737,0.000868341,0.000130744,0.00105121,0.000264253,0.000474323,0.000308095,0.000626386,0.000925418,0.00055761,0.000387822,0.00028859,0.000962798,0.000745764,0.000894209,0.000971484,0.000853513,0.000768554,0.000624722,0.001553198,0.000982931,0.001268871,0.000860624,4.91E-05,0.000208836,0.000536089,0.000276712,0.000534751,0.000215278,0.000245359,0.00016121,0.000419895,0.000423987,0.000572187,0.000418044,5.57E-05,0.000371467,0.000544444,0.000244126,0.000407507,0.00025516,0.000617672,0.000579682,0.000462942,0.001789249,0.001111302,0.001869383,0.001364008,0.000458218,0.000426875,0.000615118,0.000573331,0.000207101,0.000679804,0.00086121,0.000656867,0.000922314,0.000986048
841,0.000643311,0.001157932,0.000178501,0.001192453,0.00026893,0.000479575,0.000407526,0.000680189,0.001025562,0.000627367,0.000379956,0.000324074,0.000949324,0.000780019,0.000840812,0.000946176,0.00085915,0.000758282,0.000628178,0.001545453,0.000952272,0.001238031,0.000832534,8.72E-05,0.000282066,0.000550715,0.000292975,0.000578464,0.000206137,0.000311463,0.000235458,0.0004488,0.000448151,0.000666412,0.00045822,7.45E-05,0.000371828,0.000497471,0.000204252,0.000393304,0.000244681,0.000563306,0.000566888,0.000463526,0.00164925,0.001015432,0.001775719,0.001264736,0.000457805,0.000418062,0.000632991,0.000526751,0.000228023,0.000643602,0.000842152,0.000633747,0.000900118,0.000934846
840,0.0006481,0.001267241,0.000238474,0.001330529,0.000282761,0.000500185,0.000531544,0.00075282,0.001181127,0.000700653,0.000401793,0.000381414,0.000941076,0.000783899,0.000786373,0.000933203,0.000807053,0.000743366,0.000618797,0.00154021,0.000906537,0.001183786,0.000798595,0.000147422,0.000338668,0.000630109,0.00034062,0.000631548,0.000224437,0.00039548,0.000331589,0.000496425,0.000475935,0.00078556,0.000500787,0.000130235,0.000338861,0.000436342,0.000164967,0.000367166,0.000228355,0.000491509,0.000517018,0.000433798,0.001567532,0.000912784,0.001666334,0.001161478,0.000452208,0.000392057,0.000633355,0.000474896,0.000246004,0.000604488,0.00080899,0.000585232,0.00085507,0.000872594
839,0.000517415,0.001224148,0.000295041,0.001429676,0.00031734,0.000536108,0.000665607,0.000813131,0.001363249,0.000754996,0.000458981,0.00045854,0.000945779,0.000752546,0.000755422,0.000922177,0.000719284,0.00074032,0.000612057,0.001543521,0.000883626,0.001131201,0.000774089,0.000205529,0.000376824,0.000742131,0.000392485,0.000672177,0.000261216,0.000469243,0.000427864,0.000572716,0.000517419,0.000910959,0.000544706,0.00021646,0.000277553,0.000364581,0.000145848,0.000346931,0.000203561,0.000417211,0.000452286,0.000393717,0.001521156,0.000806929,0.001528517,0.001044196,0.000443585,0.000363938,0.000593512,0.000430783,0.000244326,0.000552762,0.000765304,0.000523608,0.000787803,0.000808087
838,0.00044206,0.001207503,0.000351546,0.001481802,0.000373115,0.000584837,0.00078678,0.000844963,0.001530533,0.00078666,0.000525717,0.000535278,0.000967604,0.000725802,0.000770583,0.000916666,0.000657623,0.0007589,0.000625622,0.001563638,0.00090248,0.001110216,0.000782298,0.000249365,0.000413219,0.000844261,0.000428366,0.00068567,0.00029964,0.000519529,0.000504952,0.000672805,0.000566029,0.001027968,0.000595933,0.000315445,0.000220625,0.000312253,0.000160288,0.000351972,0.000186788,0.000375648,0.000415942,0.000373861,0.001479018,0.000702192,0.001375629,0.000917578,0.000432455,0.000340922,0.00050879,0.00040287,0.000213999,0.00048751,0.000726577,0.00047586,0.000723805,0.000753444
837,0.000561219,0.001350155,0.000431672,0.001509415,0.000451166,0.000647525,0.000874514,0.000862077,0.001672779,0.000809882,0.000587251,0.00058819,0.000999787,0.000746988,0.000832837,0.000925379,0.000664833,0.000786131,0.000658646,0.001595607,0.000942368,0.001135828,0.000827289,0.000277418,0.0004492,0.000908088,0.000459782,0.000696536,0.000338266,0.000559077,0.000564118,0.000774082,0.000615757,0.001113293,0.000650675,0.000420826,0.000197816,0.000303651,0.000200961,0.000382166,0.000193381,0.000381775,0.000431516,0.000380583,0.001433321,0.000606206,0.001225626,0.000803861,0.000416791,0.000313149,0.000401435,0.000390499,0.00016166,0.000421246,0.000703341,0.000457901,0.000689401,0.000714438
836,0.000813904,0.00159224,0.000545249,0.001537241,0.000544199,0.000717106,0.000920856,0.000891262,0.001808255,0.000840896,0.000655992,0.000613641,0.001031903,0.000812675,0.000914441,0.000943771,0.000723093,0.000798546,0.000694801,0.001616379,0.000960808,0.001191135,0.000881907,0.000282651,0.000460188,0.000929605,0.000504217,0.000745307,0.00038313,0.000595431,0.000615594,0.000848987,0.000663304,0.001139406,0.000677662,0.000526254,0.00020345,0.000324384,0.000239659,0.00041387,0.000218261,0.000406219,0.000477845,0.000394749,0.001390245,0.000526675,0.001079858,0.000719984,0.000395131,0.000268041,0.000304109,0.000381452,0.000110685,0.000367146,0.000689651,0.000458564,0.000680931,0.000688186
835,0.001004284,0.001748988,0.000662719,0.001571567,0.000628354,0.000772028,0.000936561,0.000946178,0.001955691,0.000885824,0.000742353,0.000630328,0.001058489,0.00087449,0.000973786,0.00095384,0.000775287,0.000789972,0.000715426,0.001605084,0.000928155,0.001232808,0.000912441,0.000262336,0.000435116,0.000932327,0.000557908,0.000842682,0.000429541,0.00061135,0.000660942,0.000889474,0.000703976,0.001109917,0.000644551,0.000606425,0.000203046,0.000331241,0.000247143,0.000416791,0.00023787,0.000400788,0.000505683,0.000396343,0.001350643,0.000461417,0.000932641,0.000658934,0.000370322,0.00021143,0.000238266,0.000359763,8.27E-05,0.000327706,0.000667977,0.000448963,0.000665788,0.000664483
834,0.000997779,0.001708098,0.000736803,0.001605406,0.000684407,0.000794131,0.000943757,0.001016546,0.002117493,0.000939165,0.00083206,0.000659111,0.001072482,0.000885827,0.00098351,0.000940157,0.000778006,0.000773987,0.000706274,0.001564987,0.000850814,0.001222567,0.000908196,0.000240702,0.000407506,0.000951709,0.000608576,0.000963821,0.000468235,0.000591874,0.000695759,0.000914276,0.000739635,0.001073335,0.000566792,0.000636895,0.000172126,0.000294436,0.000219105,0.000376284,0.000231652,0.000342624,0.000478121,0.000379718,0.001314929,0.000399469,0.000791698,0.00060128,0.000347723,0.000167838,0.000210895,0.000324467,7.61E-05,0.000299557,0.000624655,0.000407932,0.000616535,0.000630797
833,0.000837004,0.001530713,0.000740719,0.001626152,0.000715429,0.000785621,0.000953395,0.001078491,0.002273137,0.000983156,0.000898414,0.000703997,0.001057686,0.000839989,0.000949221,0.000902365,0.0007278,0.000758865,0.000663092,0.001516957,0.000767755,0.001160292,0.000879295,0.000253616,0.000420645,0.000999143,0.000655282,0.001077379,0.000504056,0.000552339,0.000715868,0.000943924,0.000778606,0.001076745,0.000504247,0.000627145,0.000120656,0.00022182,0.000178734,0.000303454,0.000201569,0.0002488,0.000396795,0.000349373,0.001289324,0.000333419,0.000671102,0.000535741,0.000327248,0.000154962,0.000220267,0.000291822,7.00E-05,0.000279197,0.000562135,0.000340162,0.000536663,0.000583188
832,0.000679159,0.001363421,0.000675339,0.001612522,0.000726119,0.000759462,0.000949672,0.00111263,0.002381075,0.000989062,0.000922115,0.000752694,0.001004469,0.000769121,0.000902117,0.000857038,0.000650417,0.000738007,0.000601094,0.001474767,0.000721079,0.00108613,0.000836665,0.000305371,0.000471976,0.001046724,0.000696873,0.001160976,0.00055058,0.000522409,0.000710169,0.000976135,0.000816832,0.001115813,0.000500233,0.000611267,8.01E-05,0.000144232,0.000151729,0.000228821,0.000168952,0.000158017,0.000295002,0.000312586,0.001271081,0.000264727,0.00056725,0.000459758,0.000300229,0.000162563,0.000252912,0.000269169,5.22E-05,0.000258018,0.000498535,0.000271226,0.00045097,0.0005343
831,0.000638534,0.001282147,0.000557031,0.001545076,0.000702307,0.000723378,0.000905874,0.001114615,0.002405985,0.000936439,0.000899479,0.000790258,0.000932708,0.000715684,0.000872414,0.000831286,0.000581545,0.000710564,0.00055254,0.001437026,0.000721845,0.001044886,0.00078863,0.000362152,0.000518539,0.001059726,0.00071592,0.00119909,0.000605148,0.000516575,0.000663862,0.000994714,0.000835427,0.00115083,0.000542237,0.000610033,7.58E-05,9.02E-05,0.000146182,0.00018516,0.000152176,0.000105934,0.000210103,0.000278066,0.001241177,0.000198373,0.000461587,0.000372548,0.000260811,0.000165885,0.000282492,0.000239878,3.42E-05,0.000222952,0.000453705,0.000225071,0.000380191,0.000504758
830,0.000696426,0.001244939,0.000419356,0.001437558,0.00063559,0.000685314,0.000819647,0.001095097,0.002354706,0.000842492,0.000849295,0.000807151,0.00087888,0.000700227,0.00086673,0.000844831,0.000549341,0.000691553,0.000541049,0.001400378,0.000743488,0.001043793,0.000748419,0.000392822,0.000530812,0.001033959,0.000696432,0.001192289,0.00064654,0.000533503,0.00058689,0.000990012,0.00082874,0.001158126,0.000585611,0.000622405,0.000110978,7.44E-05,0.000158178,0.000186719,0.000150534,0.000104871,0.000159753,0.000254712,0.001186674,0.000141101,0.00035043,0.000282531,0.000221224,0.00015964,0.000287983,0.000191303,3.74E-05,0.000172166,0.000431571,0.000204838,0.000329841,0.000501294
829,0.000753723,0.00118199,0.000313561,0.0013434,0.000555431,0.00066432,0.000724675,0.001073157,0.002268951,0.000760084,0.000811227,0.00079493,0.00085222,0.000706704,0.000866751,0.000887011,0.000554793,0.000688812,0.00055695,0.001366865,0.00075186,0.001048125,0.000725336,0.00039628,0.000513861,0.000987473,0.00065155,0.0011687,0.000664711,0.000567921,0.000526631,0.000956541,0.000816363,0.001140558,0.000595405,0.000650815,0.000167544,9.43E-05,0.000184298,0.000218236,0.000151718,0.000132333,0.000137865,0.000247404,0.001119633,0.000104493,0.000252627,0.000212326,0.000206904,0.000167206,0.000273184,0.000145978,6.77E-05,0.000122153,0.000416819,0.000194724,0.0002959,0.000505793
828,0.000745238,0.001088159,0.000278293,0.001307027,0.000510461,0.000677599,0.000660708,0.001063888,0.002177238,0.00073084,0.000816663,0.000742297,0.000822764,0.000700493,0.00084773,0.000917446,0.000569459,0.000687396,0.000568705,0.001336038,0.000738488,0.001023063,0.000709016,0.000385802,0.000480712,0.000932981,0.000615873,0.001167614,0.000679239,0.000607401,0.00052929,0.000888245,0.000815537,0.001103048,0.000562159,0.00070971,0.000217527,0.000129342,0.000220616,0.000249977,0.000150914,0.000147156,0.000129784,0.000253672,0.001062672,9.81E-05,0.000179951,0.000178194,0.000229113,0.000210003,0.000256366,0.000140429,0.000107663,9.06E-05,0.000393346,0.000179475,0.000273565,0.000491639
827,0.000692723,0.001014483,0.00030544,0.001311249,0.000523437,0.00071699,0.00063667,0.001066109,0.002077062,0.000745919,0.00085547,0.000647115,0.000766436,0.000666544,0.000800323,0.00090493,0.000567909,0.000674006,0.000560512,0.001302468,0.000719391,0.000973408,0.000679565,0.000370888,0.000439973,0.000883875,0.000612465,0.001208355,0.000718544,0.00063239,0.000591506,0.000801397,0.000824801,0.001054489,0.000502732,0.000802367,0.000245979,0.000155912,0.000259277,0.000271645,0.000155926,0.000132446,0.000131063,0.000263359,0.001028544,0.000116913,0.000120983,0.000167475,0.000267098,0.000279463,0.000242591,0.000178195,0.000133508,8.24E-05,0.000365256,0.000160521,0.00026306,0.000451196
826,0.000662772,0.000998207,0.000351913,0.001294383,0.000582354,0.000750427,0.000629343,0.001067668,0.001971633,0.000768127,0.000886957,0.00053725,0.000703151,0.000625635,0.00073877,0.000865325,0.000560851,0.00066123,0.000546513,0.001265937,0.00070834,0.000930361,0.000636296,0.000360651,0.000412275,0.000871046,0.000639521,0.001282609,0.000790517,0.000638079,0.000669723,0.000745513,0.000849405,0.001024371,0.000454533,0.000908379,0.000267383,0.000173032,0.000295814,0.000307397,0.000174681,0.000118025,0.000152576,0.000264036,0.001022101,0.000148953,7.05E-05,0.000153204,0.0002883,0.000353501,0.000224379,0.000233122,0.000137365,0.00010445,0.000353726,0.00015345,0.000271133,0.000403173
825,0.000695101,0.001028227,0.00038331,0.001223174,0.000664075,0.000749633,0.00061297,0.00106948,0.001893521,0.000787541,0.000885732,0.000470121,0.000669365,0.000607171,0.000689458,0.000844844,0.000578638,0.000665778,0.000542598,0.001232955,0.000704934,0.000904869,0.000601617,0.00035919,0.000420492,0.000914957,0.000685436,0.001371028,0.000882395,0.000644267,0.000737799,0.00075342,0.000914707,0.001033763,0.000444171,0.001006167,0.00030939,0.00020667,0.000333916,0.000387284,0.000206046,0.000146486,0.000207837,0.000254614,0.001044487,0.000201473,5.55E-05,0.000130596,0.000287737,0.000434389,0.000214794,0.000300619,0.000133612,0.000180771,0.000372032,0.000171741,0.00030394,0.000372005
824,0.000777976,0.001073474,0.00039054,0.001129984,0.000746207,0.000714205,0.000580868,0.001095476,0.001872307,0.000834447,0.000860064,0.000495239,0.000668494,0.000615464,0.000669645,0.000863129,0.000623378,0.000676164,0.000540832,0.001202427,0.000707128,0.000876801,0.000593376,0.000351407,0.000453499,0.000986022,0.000745026,0.001455615,0.000977895,0.000667268,0.000813966,0.000790455,0.001031507,0.001053863,0.00045595,0.001097015,0.00037427,0.000282271,0.000378467,0.000507311,0.000246076,0.000225242,0.000294489,0.000253161,0.001082547,0.00030151,0.000107322,0.000123402,0.000297049,0.000549794,0.000258957,0.000412099,0.000144127,0.000330097,0.000409876,0.00021248,0.000356163,0.000364782
823,0.000872409,0.001117845,0.000373626,0.001072772,0.000810207,0.000675922,0.000541484,0.001166015,0.001901044,0.000935209,0.000829313,0.000609158,0.00067497,0.000634399,0.000674837,0.000891209,0.000658903,0.000668017,0.000527414,0.001161873,0.000717179,0.000834317,0.000607623,0.000322516,0.00047484,0.001030422,0.000821103,0.001522355,0.001061121,0.00069596,0.000923472,0.000796423,0.001172038,0.001040205,0.000457976,0.001194656,0.000429814,0.000400924,0.000434482,0.000630615,0.000295831,0.000328979,0.000387657,0.000279127,0.001110909,0.000457359,0.000216936,0.000154718,0.000350499,0.000712519,0.000393303,0.000585912,0.000179691,0.000531986,0.000444817,0.000255608,0.000411765,0.000370589
822,0.000936961,0.001153784,0.000337646,0.001076547,0.000855344,0.000682676,0.000504075,0.001268932,0.001949657,0.001074467,0.00080815,0.000752737,0.000675154,0.000654126,0.000685246,0.000893003,0.000651255,0.000640913,0.000512401,0.001105818,0.000728714,0.00079642,0.000630421,0.000296746,0.000475117,0.001033317,0.00091423,0.001564041,0.001114427,0.000708868,0.001052951,0.000769823,0.001298726,0.001004563,0.000456709,0.001294347,0.000448604,0.000545512,0.000515707,0.000724735,0.000356833,0.000436637,0.000453631,0.000324942,0.00111723,0.000636597,0.000342167,0.00022666,0.000450192,0.000897914,0.000601674,0.000792849,0.000239699,0.000737232,0.000462865,0.000278713,0.000456382,0.000376378
821,0.000936099,0.001156448,0.00030353,0.001120097,0.000895569,0.000762281,0.000469191,0.001370948,0.001989688,0.001206736,0.000809445,0.000859029,0.000675129,0.000673303,0.000683501,0.000868812,0.000600209,0.000613275,0.000517801,0.001047525,0.000723979,0.000781848,0.00065136,0.000321959,0.000479241,0.001021315,0.001007954,0.001577663,0.001130302,0.000698591,0.00115687,0.000762312,0.001389291,0.001002621,0.000487226,0.001363609,0.000443332,0.000697046,0.000637205,0.000781629,0.000423818,0.000540298,0.000473233,0.00035919,0.001112335,0.000799104,0.000449186,0.000327751,0.000566974,0.001069486,0.000826017,0.00098494,0.00032469,0.000912142,0.000463577,0.000276345,0.000481848,0.000376336
820,0.000856127,0.001090543,0.000296217,0.001162514,0.000928847,0.00088962,0.000428363,0.001449977,0.001997001,0.001291289,0.000832955,0.000901694,0.000676604,0.000681623,0.00066692,0.000844831,0.000531087,0.000590262,0.000540798,0.001004959,0.000694468,0.00077855,0.000663666,0.000406675,0.000497587,0.001010498,0.001068121,0.001558982,0.001122239,0.000669499,0.001203824,0.000797814,0.001423444,0.001052703,0.000550627,0.001370776,0.000451562,0.000840156,0.000793825,0.00080581,0.000488773,0.000627337,0.000455648,0.000362506,0.001112745,0.000935927,0.000524276,0.000444236,0.000664657,0.001211641,0.00101355,0.001134945,0.000434939,0.001055866,0.000451651,0.000265405,0.00048051,0.000369224
819,0.000731061,0.000955486,0.000317084,0.001173862,0.000932975,0.00099942,0.000374279,0.001503615,0.001958238,0.001313254,0.000849521,0.000898036,0.000673954,0.000663165,0.000646567,0.000835479,0.000475917,0.000562455,0.000551367,0.000983342,0.000654166,0.000761993,0.000666884,0.000501086,0.00051004,0.000992453,0.001069689,0.001511983,0.001112861,0.000629888,0.001207121,0.000847286,0.001385007,0.001113432,0.00060401,0.001321556,0.000495644,0.000968317,0.000962007,0.000808044,0.000550494,0.000685193,0.000433435,0.000347229,0.00113065,0.001059371,0.000558709,0.000561382,0.000720156,0.001329198,0.001143518,0.001238815,0.000553464,0.00117902,0.000431737,0.000270018,0.000449734,0.000357722
818,0.000635642,0.000810249,0.000342686,0.001153041,0.000906232,0.001043709,0.000314737,0.001535968,0.001886276,0.001284916,0.000823034,0.000876766,0.000671852,0.000619912,0.00063612,0.000831762,0.000460456,0.00052967,0.000529525,0.000975169,0.000622254,0.000727935,0.000673056,0.000549359,0.000505884,0.000967125,0.001025035,0.001460464,0.001112775,0.000595026,0.001207575,0.000880082,0.001293751,0.001138724,0.000617416,0.001257512,0.000565786,0.001091438,0.0011269,0.000814898,0.000614577,0.0007257,0.000442349,0.000336565,0.001177755,0.001170702,0.000551391,0.000664657,0.000732523,0.001428102,0.00121897,0.001304272,0.00064488,0.001284022,0.000408801,0.000299957,0.000405934,0.00035277
817,0.000624491,0.000727146,0.000351472,0.001124075,0.000885435,0.001032179,0.000272869,0.001550389,0.001806981,0.001232711,0.00075305,0.000852428,0.000681797,0.000576168,0.000638475,0.000820059,0.000486713,0.000502965,0.00048851,0.000968309,0.000598687,0.000689591,0.000696687,0.000540268,0.000502735,0.000950059,0.000972073,0.001428812,0.001116973,0.000580339,0.001227417,0.000892958,0.001198471,0.001113428,0.000602198,0.001210635,0.00063332,0.001225782,0.001290437,0.000859321,0.000681879,0.000780973,0.00049669,0.000337929,0.001255878,0.001259279,0.000524271,0.000743729,0.000721421,0.001508446,0.001251748,0.001350184,0.00068306,0.001368603,0.000386495,0.000343219,0.000378959,0.000368554
816,0.000671857,0.000711204,0.000340684,0.001107269,0.000902206,0.001010819,0.000267567,0.001547135,0.001723071,0.00117782,0.000676639,0.000829423,0.000699132,0.000552967,0.000640594,0.000798544,0.000523351,0.000484581,0.000453282,0.000949362,0.000567389,0.000652811,0.000733492,0.000501476,0.000512007,0.000940644,0.000934046,0.001409029,0.001118096,0.000583439,0.001248357,0.000881844,0.001121189,0.001036339,0.000574057,0.001169624,0.000671892,0.001368834,0.001446849,0.000944751,0.000739578,0.000866696,0.000576538,0.000346471,0.00134491,0.001327888,0.000512618,0.000793391,0.000712448,0.001572514,0.001259357,0.001401399,0.000676302,0.001436485,0.000364386,0.000377441,0.000381375,0.000404538
815,0.000690077,0.000686252,0.000318316,0.001089017,0.000941143,0.001010893,0.000295201,0.001513105,0.001612526,0.001125859,0.000623653,0.000818359,0.000701397,0.000547514,0.000623452,0.000773558,0.000530392,0.000464637,0.00042823,0.000908398,0.000521915,0.000612683,0.000758671,0.000466116,0.000514586,0.000913996,0.00090387,0.00136782,0.001112857,0.00058616,0.001238283,0.000828487,0.00103864,0.000913773,0.000526365,0.001103779,0.000672172,0.001494498,0.001570785,0.001030263,0.00076898,0.000961714,0.000640535,0.000362655,0.001423384,0.001396819,0.000534915,0.000813499,0.000718044,0.001629462,0.001263622,0.001469331,0.000658138,0.001497982,0.000340737,0.000386482,0.000391403,0.000436288
